movie_id,title,release_year,budget,revenue,vote_average,collection_id
976,Sweet Smell of Success,1957,3400000,2500000,7.6,
25848,Legend of the Lost,1957,1750000,2200000,6.227,
110336,Blood of Dracula,1957,82000,2000000,4.8,
43228,I Was a Teenage Werewolf,1957,82000,2000000,4.6,
18299,Love in the Afternoon,1957,2100000,2000000,7.0,
14168,3:10 to Yuma,1957,0,1850000,7.2,
152992,The Wayward Bus,1957,1465000,1750000,5.8,
145691,Gun Glory,1957,0,1707000,5.8,
95359,This Could Be the Night,1957,1560000,1520000,5.6,
4945,Man on Fire,1957,1180000,1415000,5.8,
28285,The Three Faces of Eve,1957,965000,1400000,7.2,
17352,South Pacific,1958,6000000,36800000,6.1,
261,Cat on a Hot Tin Roof,1958,3000000,17570324,7.647,
17281,Gigi,1958,3319355,13200000,6.2,
426,Vertigo,1958,2479000,7808900,8.162,
29393,Macabre,1958,90000,5000000,5.9,
8851,The Blob,1958,110000,4000000,6.2,422193.0
12501,The Big Country,1958,0,3500000,7.6,
33731,Marjorie Morningstar,1958,2000000,3000000,6.2,
11815,The Fly,1958,700000,3000000,6.997,123213.0
25633,Party Girl,1958,1758000,2380000,6.8,
1480,Touch of Evil,1958,829000,2247500,7.752,
94533,The Badlanders,1958,1436000,2015000,6.2,
39435,Cowboy,1958,0,1600000,6.369,
88431,The Proud Rebel,1958,1600000,1500000,5.962,
77960,Desire Under the Elms,1958,0,1000000,6.8,
155752,Andy Hardy Comes Home,1958,313000,610000,4.5,690097.0
172237,The Cry Baby Killer,1958,50000,600000,5.4,
18724,Attack of the 50 Foot Woman,1958,88000,480000,4.854,
258127,Underwater Warrior,1958,384000,405000,5.0,
42661,The Vikings,1958,5000000,20311,7.041,
1422111,Diavolezza,1958,0,0,0.0,
1418176,The Stars Know Everything,1958,0,0,7.0,
1416187,Double Jam,1958,0,0,0.0,
1411464,Strange Witness,1958,0,0,0.0,
1405229,Sakiet Sidi Youssef,1958,0,0,0.0,
665,Ben-Hur,1959,15000000,164000000,7.9,
10882,Sleeping Beauty,1959,6000000,51600000,6.9,
239,Some Like It Hot,1959,2883848,25000000,8.097,
4952,Pillow Talk,1959,1600000,18750000,7.123,
15944,The Shaggy Dog,1959,1250000,17658000,6.132,294519.0
213,North by Northwest,1959,4000000,13275000,7.982,
27029,The Nun's Story,1959,3500000,12800000,7.1,
29996,Solomon and Sheba,1959,5000000,12200000,6.378,
11571,Journey to the Center of the Earth,1959,3440000,10000000,6.9,
14698,"Suddenly, Last Summer",1959,3000000,9000000,7.3,
93,Anatomy of a Murder,1959,2000000,8000000,7.836,
9660,Operation Petticoat,1959,0,6800000,7.19,
301,Rio Bravo,1959,1200000,5750000,7.81,
76863,Ask Any Girl,1959,1140000,3745000,6.2,
1940,Porgy and Bess,1959,7000000,3500000,6.1,
43051,Al Capone,1959,1000000,2500000,6.6,
14677,Last Train from Gun Hill,1959,0,2500000,7.058,
35921,Compulsion,1959,1345000,1800000,7.1,
37412,Warlock,1959,2400000,1700000,6.7,
135504,Watusi,1959,485000,1545000,5.7,135508.0
43096,Gidget,1959,0,1500000,6.0,145494.0
48409,The Hangman,1959,0,1000000,6.2,
43109,The Killer Shrews,1959,123000,1000000,4.3,762287.0
37066,The Beat Generation,1959,439000,750000,4.9,
76714,The Journey,1959,0,19873,6.4,
967,Spartacus,1960,12000000,60000000,7.548,
18444,Swiss Family Robinson,1960,5000000,40356000,6.9,
539,Psycho,1960,806947,32000000,8.426,119674.0
284,The Apartment,1960,3000000,25000000,8.2,
1941,Exodus,1960,4000000,20000000,6.6,
22013,Elmer Gantry,1960,3000000,10400000,7.249,
15788,The Bellboy,1960,900000,10000000,6.263,
39779,Portrait in Black,1960,1400000,9200000,5.7,
11209,The Alamo,1960,12000000,7900000,7.1,
12617,Midnight Lace,1960,0,7400000,6.5,
45608,The World of Suzie Wong,1960,2000000,7300000,6.4,
18973,Cinderfella,1960,3000000,7100000,6.134,
25767,The Grass Is Greener,1960,0,6000000,6.3,
19414,Please Don't Eat the Daisies,1960,1775000,5150000,6.1,
966,The Magnificent Seven,1960,2000000,4905000,7.5,110021.0
31102,Pollyanna,1960,2500000,3750000,7.0,
43049,Where the Boys Are,1960,2000000,3500000,6.1,
299,Ocean's Eleven,1960,0,2800000,6.369,
43041,The Adventures of Huckleberry Finn,1960,1357000,2750000,5.8,
133715,All the Young Men,1960,1000000,2000000,6.333,
18639,Flaming Star,1960,1700000,2000000,6.4,
1908,Inherit the Wind,1960,2000000,2000000,7.7,
23439,House of Usher,1960,270000,1450000,6.623,
92725,The Naked Witch,1960,8000,80000,3.1,
49966,The Savage Eye,1960,65000,16366,5.7,
12230,One Hundred and One Dalmatians,1961,3600000,303000000,7.175,100693.0
1725,West Side Story,1961,6000000,43700000,7.253,
19186,The Parent Trap,1961,0,29650385,7.013,216395.0
10911,The Guns of Navarone,1961,6000000,28900000,7.3,366826.0
40894,Lover Come Back,1961,0,16937969,6.9,
36362,King of Kings,1961,5037000,14500000,7.084,
22386,Come September,1961,0,14170000,6.7,
821,Judgment at Nuremberg,1961,3000000,10000000,8.0,
164,Breakfast at Tiffany's,1961,2500000,9500000,7.655,
11536,The Misfits,1961,4000000,8200000,6.9,
990,The Hustler,1961,2000000,7600000,7.7,387219.0
2160,Voyage to the Bottom of the Sea,1961,1580000,7000000,5.7,
24248,Barabbas,1961,0,5800000,6.9,
248,Pocketful of Miracles,1961,2900000,5000000,7.3,
18647,One-Eyed Jacks,1961,6000000,4300000,6.7,
28284,Parrish,1961,1500000,4200000,5.4,
18228,Blue Hawaii,1961,2000000,4200000,5.9,
430,"One, Two, Three",1961,3000000,4000000,7.5,
30462,The Comancheros,1961,4260000,3500000,6.7,
20139,The Children's Hour,1961,3600000,3000000,7.7,
28501,The Pit and the Pendulum,1961,200000,2000000,6.871,
98010,Francis of Assisi,1961,2000000,1800000,7.6,
84119,Goodbye Again,1961,0,1600000,7.1,
16372,The Innocents,1961,0,1200000,7.458,
84249,The Exiles,1961,0,26517,6.118,
11349,Cape Fear,1962,35000000,103000000,7.4,
9289,The Longest Day,1962,10000000,50100000,7.577,
11897,How the West Was Won,1962,15000000,50000000,7.0,
11085,Mutiny on the Bounty,1962,19000000,13680000,7.0,
595,To Kill a Mockingbird,1962,2000000,13129846,7.992,
39391,Gypsy,1962,4000000,11076923,6.3,
802,Lolita,1962,2000000,9250000,7.3,
13671,The Music Man,1962,0,8000000,7.1,
11697,The Man Who Shot Liberty Valance,1962,3200000,8000000,7.8,
982,The Manchurian Candidate,1962,2200000,7700000,7.536,
31804,The Road to Hong Kong,1962,2000000,5200000,5.7,135441.0
43012,Taras Bulba,1962,7000000,4000000,6.3,
41521,Mr. Hobbs Takes a Vacation,1962,2000000,4000000,6.4,
898,Birdman of Alcatraz,1962,2650000,3100000,7.483,
76344,Two for the Seesaw,1962,0,3000000,6.5,
62655,Two Weeks in Another Town,1962,3959000,2500000,5.9,
1162,The Miracle Worker,1962,500000,2500000,7.8,
42995,Experiment in Terror,1962,0,1400000,7.074,
29235,The Premature Burial,1962,0,1250000,6.3,
124138,The Adventures of Lucky Pierre,1962,45000,212200,3.5,
202875,Adam and Six Eves,1962,0,32200,4.7,
31287,Eegah,1962,15000,3274,2.7,
1421846,Prospect for Plastics,1962,0,0,0.0,
1419524,Le Business et la Mode,1962,0,0,0.0,
1415536,Check and Let Me Know,1962,0,0,0.0,
8095,Cleopatra,1963,44000000,71000000,7.04,
11576,"It's a Mad, Mad, Mad, Mad World",1963,9400000,60000000,7.0,
5769,Tom Jones,1963,1000000,37600000,5.9,
2690,Irma la Douce,1963,5000000,25200000,7.4,
9078,The Sword in the Stone,1963,3000000,22200000,7.237,
19762,Son of Flubber,1963,0,22129412,5.9,294468.0
15263,McLintock!,1963,4000000,14500000,6.6,
4808,Charade,1963,4000000,13475000,7.7,
25167,Bye Bye Birdie,1963,5000000,13100000,5.9,
30204,"Move Over, Darling",1963,0,12705882,6.541,
5925,The Great Escape,1963,4000000,11700000,7.945,990446.0
571,The Birds,1963,2500000,11500000,7.5,690952.0
3010,The Cardinal,1963,0,11170588,6.512,
936,The Pink Panther,1963,0,10878107,6.864,937.0
27759,55 Days at Peking,1963,17000000,10000000,7.0,
24748,Hud,1963,2500000,10000000,7.3,
18692,Fun in Acapulco,1963,0,6758000,5.9,
15875,Donovan's Reef,1963,2686000,6600000,6.239,
28172,Blood Feast,1963,24500,4000000,4.796,519018.0
686487,King Kong vs. Godzilla,1963,12000,2700000,6.6,813157.0
30137,The Haunted Palace,1963,0,2616000,6.6,
26484,Beach Party,1963,300000,2300000,6.0,338327.0
11533,Jason and the Argonauts,1963,3000000,2100000,7.149,
29056,The Raven,1963,350000,1499275,6.317,
355026,"The Bare Hunt, or My Gun Is Jammed",1963,0,2300,2.7,
433,Mary Poppins,1964,4650000,103100000,7.563,527439.0
11113,My Fair Lady,1964,17000000,72661442,7.5,
42792,The Carpetbaggers,1964,0,40000000,5.8,431417.0
23574,What a Way to Go!,1964,20000000,13298000,6.964,
30295,Father Goose,1964,0,12500000,7.0,
1594,A Shot in the Dark,1964,0,12368234,7.203,937.0
14703,The Night of the Iguana,1964,3000000,12000000,7.2,
42797,The Unsinkable Molly Brown,1964,0,11070559,5.6,
2098,Viva Las Vegas,1964,1000000,9400000,6.2,
4939,Send Me No Flowers,1964,0,9129247,6.7,
15421,Becket,1964,0,9100000,7.1,
3011,Good Neighbor Sam,1964,0,9072726,6.3,
10604,Zorba the Greek,1964,783000,9000000,7.5,
506,Marnie,1964,2135000,7000000,7.1,
3482,The Train,1964,5800000,6800000,7.525,
39231,Man's Favorite Sport?,1964,0,6000000,7.0,
17277,The Fall of the Roman Empire,1964,19000000,4750000,6.5,
10299,"Hush... Hush, Sweet Charlotte",1964,2200000,4000000,7.3,
42795,The Moon-Spinners,1964,5000000,3500000,5.7,
55150,Invitation to a Gunfighter,1964,1800000,3100000,5.935,
2094,Roustabout,1964,0,3000000,5.941,
95358,The Pleasure Seekers,1964,2100000,2000000,5.1,
4542,Emil and the Detectives,1964,0,1275000,6.1,
40630,Cheyenne Autumn,1964,4200000,10980,6.663,
91721,Nothing But a Man,1964,0,9248,7.4,
15121,The Sound of Music,1965,8200000,286214286,7.7,
907,Doctor Zhivago,1965,11000000,111858363,7.5,
20723,That Darn Cat!,1965,0,28062222,6.5,
11575,The Great Race,1965,12000000,25300000,7.1,
11694,Cat Ballou,1965,0,20666667,6.4,
3681,What's New Pussycat?,1965,0,18820000,5.981,
21027,Shenandoah,1965,0,17268889,6.9,
21876,Von Ryan's Express,1965,5760000,17111111,7.089,
2428,The Greatest Story Ever Told,1965,20000000,15500000,6.358,
886,The Cincinnati Kid,1965,0,15260000,7.0,
13524,Battle of the Bulge,1965,6500000,11118000,6.9,
45256,Do Not Disturb,1965,3890000,8000000,5.6,
33364,A Patch of Blue,1965,800000,6792000,7.552,
77915,The Sandpiper,1965,0,6161000,6.394,
18645,Tickle Me,1965,1500000,5000000,5.8,
36815,The Agony and the Ecstasy,1965,10000000,4000000,7.1,
23194,The Hallelujah Trail,1965,7000000,4000000,6.0,
7506,Harum Scarum,1965,2400000,3100000,4.8,
205133,Pickled Pink,1965,2436635,2436635,6.6,
379045,Pinkfinger,1965,2221487,2221487,6.625,
39220,I'll Take Sweden,1965,0,1500000,5.042,
379049,Pink Panzer,1965,15788,15788,7.0,
29715,Major Dundee,1965,3800000,14873,6.675,
1418097,Magnificence in Trust,1965,0,0,0.0,
1414536,Americans from Jungaria,1965,0,0,0.0,
2525,The Bible: In the Beginning...,1966,16500000,34900000,7.273,
14689,Hawaii,1966,15000000,34562222,6.4,
396,Who's Afraid of Virginia Woolf?,1966,7500000,33736689,7.72,
20379,Grand Prix,1966,9000000,20800000,7.3,
5923,The Sand Pebbles,1966,12000000,20000000,7.2,
21779,The Silencers,1966,0,16318124,6.1,157890.0
20277,The Ugly Dachshund,1966,0,13516000,6.621,
5780,Torn Curtain,1966,3000000,13000000,6.6,
26268,Harper,1966,3500000,12000000,6.664,434270.0
2161,Fantastic Voyage,1966,5115000,12000000,6.7,
12639,Return of the Seven,1966,0,6322000,6.2,110021.0
6644,El Dorado,1966,4653000,6000000,7.3,
3001,How to Steal a Million,1966,6400000,4400000,7.5,
2661,Batman,1966,1377800,3900000,6.4,
65012,This Property Is Condemned,1966,4620000,2600000,6.3,
18894,"Paradise, Hawaiian Style",1966,2000000,2500000,5.1,
31602,The Chase,1966,0,2300000,7.1,
20620,Seconds,1966,2500000,1750000,7.3,
27642,Queen of Blood,1966,65000,1730000,5.3,
46041,The Quiller Memorandum,1966,0,1500000,5.7,
1418869,"Run, Light Buck, Run",1966,0,0,0.0,
1416894,The Hunter of Lalwar,1966,0,0,0.0,
1407709,Ye Faithful,1966,0,0,0.0,
1404420,Bat Men of Africa,1966,0,0,0.0,
1402396,The Guna Reels,1966,0,0,0.0,
9325,The Jungle Book,1967,4000000,378000000,7.3,97459.0
37247,The Graduate,1967,3000000,104945305,7.64,
1879,Guess Who's Coming to Dinner,1967,4000000,56666667,7.6,
475,Bonnie and Clyde,1967,2500000,50700000,7.495,
3055,Valley of the Dolls,1967,5000000,50000000,6.0,
1654,The Dirty Dozen,1967,5400000,45300000,7.593,124492.0
12208,Casino Royale,1967,12000000,41744718,5.274,
44695,The Born Losers,1967,360000,36000000,6.1,240690.0
18978,Camelot,1967,13000000,31500000,6.207,
17887,Barefoot in the Park,1967,2000000,30000000,7.111,
10633,In the Heat of the Night,1967,2000000,27379978,7.6,492896.0
74896,The Fox,1967,0,19100000,6.2,
903,Cool Hand Luke,1967,3200000,16217773,7.7,
18900,In Cold Blood,1967,3500000,13007551,7.5,
27945,Hombre,1967,5860000,12000000,7.0,
24130,In Like Flint,1967,3775000,11000000,6.104,167456.0
11206,Wait Until Dark,1967,4000000,11000000,7.3,
36775,The Ambushers,1967,4000000,10000000,5.0,157890.0
16081,Doctor Dolittle,1967,18000000,9000000,6.1,
27277,The War Wagon,1967,0,6000000,6.9,
86059,The Comedians,1967,0,5200000,6.1,
4932,A Guide for the Married Man,1967,3325000,5000000,5.9,
26039,Point Blank,1967,2500000,3200000,7.0,
22682,How to Succeed in Business Without Really Trying,1967,3500000,2500000,6.848,
47263,"Easy Come, Easy Go",1967,2000000,1950000,5.9,
62,2001: A Space Odyssey,1968,12000000,71923560,8.069,4438.0
16085,Funny Girl,1968,14000000,52223306,7.2,449750.0
14136,The Love Bug,1968,0,51264022,6.5,12087.0
11356,The Odd Couple,1968,1200000,44527234,7.488,221966.0
916,Bullitt,1968,5500000,42300000,7.151,
6003,Romeo and Juliet,1968,0,38901218,7.4,
805,Rosemary's Baby,1968,3200000,33395426,7.8,264338.0
871,Planet of the Apes,1968,5800000,32589624,7.646,1709.0
10331,Night of the Living Dead,1968,114000,30000000,7.611,261590.0
11046,Where Eagles Dare,1968,7700000,21000000,7.519,
52959,Star!,1968,14320000,14000000,6.9,
912,The Thomas Crown Affair,1968,4300000,14000000,6.806,
41857,Bandolero!,1968,4450000,12000000,6.5,
42622,Finian's Rainbow,1968,3500000,11600000,5.8,
22377,The Green Berets,1968,7000000,11000000,5.7,
5721,Vixen!,1968,73000,8000000,5.4,
42687,Where Were You When the Lights Went Out?,1968,0,7988000,5.2,
11708,Chitty Chitty Bang Bang,1968,10000000,7500445,6.8,
4929,Hang 'em High,1968,1800000,6800000,6.8,
42636,The Detective,1968,4490000,6500000,6.0,
17657,Ice Station Zebra,1968,8000000,4600000,6.2,
31681,Hell in the Pacific,1968,4150000,3230000,6.9,
26170,Coogan's Bluff,1968,0,3110000,6.3,
42633,No Way to Treat a Lady,1968,0,3100000,6.6,
42635,"Rachel, Rachel",1968,780000,3000000,6.6,
642,Butch Cassidy and the Sundance Kid,1969,6000000,102308889,7.6,625812.0
624,Easy Rider,1969,400000,60000000,7.1,956687.0
3116,Midnight Cowboy,1969,3600000,44785053,7.5,
14030,"Hello, Dolly!",1969,24000000,33208099,6.952,
20391,Paint Your Wagon,1969,20000000,31678778,6.374,
17529,True Grit,1969,0,31132592,7.4,584320.0
26520,Bob & Carol & Ted & Alice,1969,2000000,30000000,6.2,
70478,The Stewardesses,1969,100000,27000000,3.7,
28289,Cactus Flower,1969,3000000,25800000,7.114,
42618,Sweet Charity,1969,8000000,20000000,6.9,
42621,Winning,1969,5000000,14644000,5.9,
54494,The Sterile Cuckoo,1969,0,14000000,5.4,
11643,"If It's Tuesday, This Must Be Belgium",1969,0,6000000,5.71,
2370,Topaz,1969,4000000,6000000,6.029,
42612,Medium Cool,1969,800000,5500000,6.8,
131799,Can Heironymus Merkin Ever Forget Mercy Humppe and Find True Happiness?,1969,500000,2100000,4.6,
67220,Hard Contract,1969,4000000,1750000,4.9,
85644,Riot,1969,0,1300000,5.3,
576,The Wild Bunch,1969,6244087,638641,7.601,
74137,The Wedding Party,1969,0,43,4.516,
1418482,Bello offresi...,1969,0,0,0.0,
1411923,Paris Inconnu,1969,0,0,0.0,
1411219,Three Young Americans in Search of Survival,1969,0,0,0.0,
1411050,ფრესკა,1969,0,0,0.0,
1407017,First Americans (Part I): And Their Gods,1969,0,0,0.0,
10112,The Aristocats,1970,4000000,191000000,7.291,
9062,Love Story,1970,2200000,136400000,6.8,1156569.0
10671,Airport,1970,10000000,100489151,6.417,33938.0
11202,Patton,1970,12000000,89800000,7.503,609766.0
651,M*A*S*H,1970,3500000,81600000,7.0,
9459,Woodstock,1970,600000,50000000,7.5,
5722,Beyond the Valley of the Dolls,1970,2090000,40000000,6.2,
11165,Tora! Tora! Tora!,1970,25485000,37150000,7.167,
11040,Little Big Man,1970,15000000,31559552,7.5,
38953,Ryan's Daughter,1970,13300000,30800000,7.1,
10364,Catch-22,1970,18000000,24911670,6.7,
46691,Joe,1970,106000,19319254,6.5,
1685,Beneath the Planet of the Apes,1970,3000000,18999718,6.16,1709.0
26617,Five Easy Pieces,1970,0,18099091,7.1,
38222,On a Clear Day You Can See Forever,1970,8000000,14000000,6.7,
42588,Getting Straight,1970,0,13300000,6.2,
215843,Song of Norway,1970,0,7800000,4.6,
28733,"Count Yorga, Vampire",1970,64000,7000000,5.7,327871.0
31677,Diary of a Mad Housewife,1970,0,6100000,6.4,
38765,Chisum,1970,4000000,6000000,6.735,
11589,Kelly's Heroes,1970,4000000,5200000,7.341,
11916,Two Mules for Sister Sara,1970,2500000,5050000,6.941,
23330,The Ballad of Cable Hogue,1970,3716946,5000000,7.0,
94201,El Condor,1970,35000000,4500000,5.6,
34377,The Boys in the Band,1970,5500000,3500000,7.1,
14811,Fiddler on the Roof,1971,9000000,83304330,7.7,
11951,Vanishing Point,1971,1300000,72266306,7.2,
1051,The French Connection,1971,1800000,41200000,7.512,155474.0
984,Dirty Harry,1971,4000000,35976000,7.451,10456.0
25188,The Last Picture Show,1971,1300000,29133000,7.7,751961.0
36492,Carnal Knowledge,1971,0,28623900,6.6,
185,A Clockwork Orange,1971,2200000,27033812,8.2,
12335,Bedknobs and Broomsticks,1971,20000000,17900000,7.024,
5822,Sweet Sweetback's Baadasssss Song,1971,150000,15200000,5.2,
466,Klute,1971,2500000,12512637,6.789,
10514,The Andromeda Strain,1971,6500000,12376563,7.046,
1687,Escape from the Planet of the Apes,1971,2500000,12348905,6.374,1709.0
482,Shaft,1971,1125000,12121618,6.396,495.0
11302,Bananas,1971,2000000,11833696,6.692,
42493,Cold Turkey,1971,0,11000000,6.2,
15393,Play Misty for Me,1971,725000,10600000,6.6,
42517,The Big Doll House,1971,125000,10000000,5.6,
11234,The Omega Man,1971,0,8720000,6.155,
117213,Preacherman,1971,65000,5000000,5.1,
36850,A New Leaf,1971,4000000,5000000,7.3,
252,Willy Wonka & the Chocolate Factory,1971,3000000,4000000,7.484,
994,Straw Dogs,1971,2200000,3251794,7.2,
636,THX 1138,1971,777000,2437000,6.4,
31906,The Beguiled,1971,475000,1100000,7.1,
108723,Face-Off,1971,600000,600000,5.3,
238,The Godfather,1972,6000000,245066411,8.689,230.0
12593,Fritz the Cat,1972,850000,90000000,6.2,476056.0
551,The Poseidon Adventure,1972,5000000,84563118,7.1,372257.0
6949,"What's Up, Doc?",1972,4000000,66000000,7.4,
10669,Deliverance,1972,2000000,46122355,7.306,
11943,Jeremiah Johnson,1972,3100000,44700000,7.3,
82465,Child's Play,1972,0,44196343,6.1,
10784,Cabaret,1972,4600000,42800000,7.4,
5916,The Getaway,1972,3352254,36734619,7.089,
21968,Super Fly,1972,500000,30000000,6.283,786095.0
1842,The Legend of Boggy Creek,1972,160000,22000000,5.1,983933.0
23148,Lady Sings the Blues,1972,2000000,19726490,6.9,
11624,Everything You Always Wanted to Know About Sex *But Were Afraid to Ask,1972,2000000,18016290,6.53,
493,Shaft's Big Score!,1972,1978000,10000000,6.0,495.0
1688,Conquest of the Planet of the Apes,1972,1700000,9700000,6.163,1709.0
15573,The Cowboys,1972,6000000,7500000,7.1,
87514,Skyjacked,1972,1700000,6550000,6.2,
14881,Joe Kidd,1972,0,6330000,6.5,
692,Pink Flamingos,1972,12000,6000000,6.15,
993,Sleuth,1972,3500000,5750000,7.66,
40687,The Heartbreak Kid,1972,0,5600000,6.6,
32061,The Doberman Gang,1972,500000,5000000,6.5,598314.0
144662,A Thief in the Night,1972,60000,4200000,5.5,308644.0
46059,The Hot Rock,1972,4895000,3500000,6.6,
42492,Up the Sandbox,1972,2926000,3500000,5.9,
9552,The Exorcist,1973,12000000,441306145,7.731,12263.0
9277,The Sting,1973,5500000,159616327,8.0,330605.0
838,American Graffiti,1973,777000,140000000,7.0,124950.0
5924,Papillon,1973,12000000,53267000,7.8,
10236,The Way We Were,1973,5000000,50000000,6.931,
10648,Magnum Force,1973,0,39768000,7.119,10456.0
11886,Robin Hood,1973,5000000,33000000,7.302,
11293,Paper Moon,1973,2500000,30900000,7.9,
9040,Serpico,1973,3000000,29800000,7.533,
12545,Jesus Christ Superstar,1973,3500000,24593103,7.0,
11561,Sleeper,1973,2000000,18344729,6.901,
42458,A Touch of Class,1973,0,18312000,6.06,
4909,The Day of the Jackal,1973,0,16056255,7.5,
11901,High Plains Drifter,1973,5500000,15700000,7.349,
89545,Class of '44,1973,0,13843000,5.9,1286059.0
17897,The Golden Voyage of Sinbad,1973,0,11000000,6.695,321063.0
11577,Pat Garrett & Billy the Kid,1973,4638783,11000000,7.2,
14886,The Last Detail,1973,2300000,10000000,7.041,
2362,Westworld,1973,1200000,10000000,6.781,166698.0
1705,Battle for the Planet of the Apes,1973,1700000,8844595,5.709,1709.0
15171,Charlotte's Web,1973,0,5232000,6.8,263193.0
22021,Coffy,1973,500000,4000000,6.649,
97519,Lost Horizon,1973,5900000,3800000,5.4,
12101,Soylent Green,1973,0,3600000,6.937,
38714,Save the Tiger,1973,0,3000000,6.6,
11072,Blazing Saddles,1974,2600000,119500000,7.243,
5919,The Towering Inferno,1974,14000000,116000000,7.02,
240,The Godfather Part II,1974,13000000,102600000,8.6,230.0
682,The Man with the Golden Gun,1974,7000000,97600000,6.4,645.0
3034,Young Frankenstein,1974,2800000,86273333,7.87,
11123,Earthquake,1974,7000000,79666653,6.1,
13939,Death Wish,1974,3000000,76600000,6.9,14377.0
27932,Airport 1975,1974,3000000,47000000,5.695,33938.0
4985,The Longest Yard,1974,2900000,43000000,6.7,
16246,Gone in 60 Seconds,1974,1000000,40000000,6.2,391040.0
10869,Herbie Rides Again,1974,0,38229000,6.1,12087.0
30497,The Texas Chain Saw Massacre,1974,140000,30900000,7.3,111751.0
829,Chinatown,1974,6000000,30000000,7.912,359005.0
11034,The Great Gatsby,1974,6500000,26533200,6.3,
8348,Thunderbolt and Lightfoot,1974,4000000,25000000,6.732,
16153,Alice Doesn't Live Here Anymore,1974,1800000,21000000,6.96,
42450,Macon County Line,1974,225000,18000000,5.9,458697.0
19017,Dirty Mary Crazy Larry,1974,0,15200000,6.4,
5121,The Sugarland Express,1974,3000000,12800000,6.605,
28153,It's Alive,1974,500000,7100000,5.953,256297.0
29464,Uptown Saturday Night,1974,3000000,6700000,6.1,
35275,Mame,1974,12000000,6500000,6.2,
32044,California Split,1974,0,5000000,6.6,
592,The Conversation,1974,1600000,4794457,7.519,
42448,Harry and Tonto,1974,980000,4600000,7.07,
578,Jaws,1975,7000000,470653000,7.663,2366.0
36685,The Rocky Horror Picture Show,1975,1400000,170000000,7.451,694606.0
510,One Flew Over the Cuckoo's Nest,1975,3000000,108981275,8.414,
31121,Shampoo,1975,4000000,60000000,5.979,
968,Dog Day Afternoon,1975,1800000,46665856,7.8,
11843,The Return of the Pink Panther,1975,5000000,41833347,6.809,937.0
11963,Three Days of the Condor,1975,7800000,41509797,7.3,
18660,The Apple Dumpling Gang,1975,0,36853000,6.545,87232.0
47178,"Aloha, Bobby and Rose",1975,60000,35000000,5.9,
11484,Rollerball,1975,0,30000000,6.244,
78353,Lucky Lady,1975,13000000,24441725,5.2,
19740,The Great Waldo Pepper,1975,5000000,20642922,6.4,
11686,Love and Death,1975,3000000,20173742,7.5,
29859,The Adventure of Sherlock Holmes' Smarter Brother,1975,2800000,20000000,6.0,
14821,Escape to Witch Mountain,1975,0,20000000,6.402,90348.0
17538,Rooster Cogburn,1975,10000000,17600000,6.427,584320.0
31671,Breakout,1975,1000000,16000000,6.3,
97831,Once Is Not Enough,1975,0,15700569,5.2,
39154,The Giant Spider Invasion,1975,300000,15000000,3.9,
20187,The Eiger Sanction,1975,9000000,14200000,6.143,
35711,Cooley High,1975,750000,13000000,6.9,
10711,French Connection II,1975,4300000,12500000,6.761,155474.0
19174,Dolemite,1975,120000,12000000,5.9,405256.0
29473,Let's Do It Again,1975,70000,11800000,6.9,
4990,Hustle,1975,3050000,10390000,5.7,
1366,Rocky,1976,1000000,225253184,7.8,1575.0
195012,To Fly!,1976,0,120700000,6.2,
11422,Midway,1976,4000000,100000000,6.6,
10730,King Kong,1976,23000000,90614445,6.235,135498.0
19610,A Star Is Born,1976,6000000,80000000,6.0,
891,All the President's Men,1976,8500000,70600000,7.656,
794,The Omen,1976,2800000,60922980,7.405,10919.0
11558,Silver Streak,1976,6500000,51100000,6.7,
10649,The Enforcer,1976,9000000,46236000,6.7,10456.0
23479,The Bad News Bears,1976,9000000,42349782,6.9,215326.0
10970,Silent Movie,1976,4400000,36145695,6.519,
12268,The Pink Panther Strikes Again,1976,6000000,33833201,6.855,937.0
7340,Carrie,1976,1800000,33800000,7.317,257053.0
6037,Murder by Death,1976,0,32511047,7.2,
10747,The Outlaw Josey Wales,1976,3700000,31800000,7.42,711707.0
103,Taxi Driver,1976,1900000,28579636,8.138,
42239,Ode to Billy Joe,1976,1100000,27000000,6.3,
16084,Freaky Friday,1976,0,25942000,6.07,
10803,Logan's Run,1976,9000000,25000000,6.583,
5228,Stay Hungry,1976,5000000,24854765,5.7,
10774,Network,1976,3800000,23700000,7.817,
10518,Marathon Man,1976,6500000,21709020,7.2,
32037,The Cassandra Crossing,1976,6000000,15300000,6.3,
26842,The Message,1976,10000000,15000000,7.2,
42252,The Missouri Breaks,1976,10000000,14000000,6.5,
11,Star Wars,1977,11000000,775398007,8.204,10.0
840,Close Encounters of the Third Kind,1977,20000000,306889114,7.4,
11009,Saturday Night Fever,1977,3500000,237113184,6.7,288280.0
11319,The Rescuers,1977,7500000,169000000,6.8,57971.0
11006,Smokey and the Bandit,1977,4300000,126700000,6.9,87220.0
14741,The Goodbye Girl,1977,0,102000000,6.9,
20416,The Deep,1977,9000000,100000000,6.1,
5902,A Bridge Too Far,1977,22000000,50750000,7.2,
24032,"Oh, God!",1977,0,41687243,6.5,221308.0
703,Annie Hall,1977,4000000,38288028,7.7,
83061,Heroes,1977,3200000,33500073,6.286,
12535,High Anxiety,1977,4015000,31063038,6.4,
